Iteration,Time,Fitness,FEvals,max_iters,Algorithm
0,0.0015509999939240515,1245.0,100.0,4096,GA
1,0.021698600001400337,1398.0,202.0,4096,GA
2,0.026335599992307834,1427.0,304.0,4096,GA
3,0.0315273000014713,1434.0,406.0,4096,GA
4,0.036571699994965456,1449.0,508.0,4096,GA
5,0.04200689999561291,1517.0,610.0,4096,GA
6,0.04635699999926146,1519.0,712.0,4096,GA
7,0.05132909999520052,1519.0,813.0,4096,GA
8,0.05588240000361111,1533.0,915.0,4096,GA
9,0.06111509999027476,1623.0,1017.0,4096,GA
10,0.06554309999046382,1632.0,1119.0,4096,GA
11,0.07010549999540672,1632.0,1220.0,4096,GA
12,0.07507419999456033,1638.0,1322.0,4096,GA
13,0.07952929999737535,1661.0,1424.0,4096,GA
14,0.08397359999071341,1673.0,1526.0,4096,GA
15,0.08832579999580048,1673.0,1627.0,4096,GA
16,0.09270939999260008,1714.0,1729.0,4096,GA
17,0.09815059999527875,1719.0,1831.0,4096,GA
18,0.10253809999267105,1719.0,1932.0,4096,GA
19,0.10698099998990074,1719.0,2033.0,4096,GA
20,0.11139029999321792,1743.0,2135.0,4096,GA
21,0.11579369999526534,1745.0,2237.0,4096,GA
22,0.12019709999731276,1779.0,2339.0,4096,GA
23,0.1246264999936102,1826.0,2441.0,4096,GA
24,0.13004750000254717,1826.0,2542.0,4096,GA
25,0.13587649998953566,1826.0,2643.0,4096,GA
26,0.1407623999984935,1826.0,2744.0,4096,GA
27,0.1452419999986887,1828.0,2846.0,4096,GA
28,0.14957949999370612,1828.0,2947.0,4096,GA
29,0.15429649999714456,1828.0,3048.0,4096,GA
30,0.15867969999089837,1863.0,3150.0,4096,GA
31,0.16304289999243338,1867.0,3252.0,4096,GA
32,0.167442599995411,1869.0,3354.0,4096,GA
33,0.17289239999081474,1881.0,3456.0,4096,GA
34,0.17735489999176934,1906.0,3558.0,4096,GA
35,0.18179419999069069,1911.0,3660.0,4096,GA
36,0.18767309999384452,1911.0,3761.0,4096,GA
37,0.19588279999152292,1911.0,3862.0,4096,GA
38,0.20061810000333935,1911.0,3963.0,4096,GA
39,0.20517129999643657,1928.0,4065.0,4096,GA
40,0.20956519999890588,1928.0,4166.0,4096,GA
41,0.21398659999249503,1933.0,4268.0,4096,GA
42,0.21852880000369623,1942.0,4370.0,4096,GA
43,0.22297409999009687,1946.0,4472.0,4096,GA
44,0.2273365000000922,1946.0,4573.0,4096,GA
45,0.23170910000044387,1965.0,4675.0,4096,GA
46,0.23614290000114124,1965.0,4776.0,4096,GA
47,0.2405521999899065,1965.0,4877.0,4096,GA
48,0.24498960000346415,1965.0,4978.0,4096,GA
49,0.24951169999258127,1965.0,5079.0,4096,GA
50,0.2539472999924328,1965.0,5180.0,4096,GA
51,0.2583745000010822,1965.0,5281.0,4096,GA
52,0.26278209999145474,1965.0,5382.0,4096,GA
53,0.2673064999980852,1965.0,5483.0,4096,GA
54,0.2716408999986015,1965.0,5584.0,4096,GA
55,0.2758639999956358,1975.0,5686.0,4096,GA
56,0.2803291000018362,1978.0,5788.0,4096,GA
57,0.28488549999019597,1995.0,5890.0,4096,GA
58,0.2893030999985058,1995.0,5991.0,4096,GA
59,0.293672300002072,1995.0,6092.0,4096,GA
60,0.2981301999971038,1995.0,6193.0,4096,GA
61,0.3025028999982169,1995.0,6294.0,4096,GA
62,0.30688950000330806,1995.0,6395.0,4096,GA
63,0.31134230000316165,1995.0,6496.0,4096,GA
64,0.316723700001603,1995.0,6597.0,4096,GA
65,0.32226770000124816,1995.0,6698.0,4096,GA
66,0.32665329999872483,2001.0,6800.0,4096,GA
67,0.33121429999300744,2001.0,6901.0,4096,GA
68,0.33558590000029653,2001.0,7002.0,4096,GA
69,0.34002079999481793,2001.0,7103.0,4096,GA
70,0.34445999999297783,2001.0,7204.0,4096,GA
71,0.3488223000022117,2001.0,7305.0,4096,GA
72,0.3532256000034977,2005.0,7407.0,4096,GA
73,0.35765779999201186,2005.0,7508.0,4096,GA
74,0.3622895000007702,2005.0,7609.0,4096,GA
75,0.366744099999778,2008.0,7711.0,4096,GA
76,0.3711534999893047,2008.0,7812.0,4096,GA
77,0.3757820000028005,2015.0,7914.0,4096,GA
78,0.3802488999936031,2015.0,8015.0,4096,GA
79,0.38467089999176096,2015.0,8116.0,4096,GA
80,0.389142100000754,2015.0,8217.0,4096,GA
81,0.39398439999786206,2015.0,8318.0,4096,GA
82,0.3984165000001667,2015.0,8419.0,4096,GA
83,0.40280219999840483,2015.0,8520.0,4096,GA
84,0.4073494999902323,2015.0,8621.0,4096,GA
85,0.4116968000016641,2015.0,8722.0,4096,GA
86,0.4161413999972865,2020.0,8824.0,4096,GA
87,0.42066399999021087,2020.0,8925.0,4096,GA
88,0.42566599999554455,2020.0,9026.0,4096,GA
89,0.43021439999574795,2020.0,9127.0,4096,GA
90,0.4348570000001928,2020.0,9228.0,4096,GA
91,0.4395607999904314,2020.0,9329.0,4096,GA
92,0.4441861999948742,2020.0,9430.0,4096,GA
93,0.44932759999937844,2020.0,9531.0,4096,GA
94,0.45381279999855906,2020.0,9632.0,4096,GA
95,0.4589525999908801,2020.0,9733.0,4096,GA
96,0.4635160000034375,2020.0,9834.0,4096,GA
97,0.46821779999299906,2020.0,9935.0,4096,GA
98,0.47289309999905527,2020.0,10036.0,4096,GA
99,0.47746409999672323,2020.0,10137.0,4096,GA
100,0.4820707000035327,2020.0,10238.0,4096,GA
101,0.48675729999376927,2020.0,10339.0,4096,GA
102,0.49127909999515396,2020.0,10440.0,4096,GA
103,0.49588950000179466,2020.0,10541.0,4096,GA
104,0.5004898999904981,2020.0,10642.0,4096,GA
105,0.5052285999991,2020.0,10743.0,4096,GA
106,0.509771400000318,2020.0,10844.0,4096,GA
107,0.5143256000010297,2020.0,10945.0,4096,GA
108,0.5194558999937726,2020.0,11046.0,4096,GA
109,0.5240866999956779,2020.0,11147.0,4096,GA
110,0.5286034000018844,2020.0,11248.0,4096,GA
111,0.5332327999931294,2020.0,11349.0,4096,GA
112,0.5388762999937171,2020.0,11450.0,4096,GA
113,0.5435746000002837,2020.0,11551.0,4096,GA
114,0.5482045999960974,2020.0,11652.0,4096,GA
115,0.5529905000003055,2020.0,11753.0,4096,GA
116,0.5576036999991629,2020.0,11854.0,4096,GA
117,0.5623407999955816,2020.0,11955.0,4096,GA
118,0.5669716999982484,2020.0,12056.0,4096,GA
119,0.5716335999895819,2020.0,12157.0,4096,GA
120,0.5762709999980871,2020.0,12258.0,4096,GA
121,0.5808759999927133,2020.0,12359.0,4096,GA
122,0.588237099989783,2020.0,12460.0,4096,GA
123,0.5931264999962877,2020.0,12561.0,4096,GA
124,0.5980947999923956,2020.0,12662.0,4096,GA
125,0.6036192000028677,2020.0,12763.0,4096,GA
126,0.6089352999988478,2020.0,12864.0,4096,GA
127,0.6140756999957375,2020.0,12965.0,4096,GA
128,0.6187551999901189,2020.0,13066.0,4096,GA
129,0.6245189999899594,2020.0,13167.0,4096,GA
130,0.6289953999948921,2020.0,13268.0,4096,GA
131,0.6352794999984326,2020.0,13369.0,4096,GA
132,0.640397800001665,2020.0,13470.0,4096,GA
133,0.6449371999915456,2020.0,13571.0,4096,GA
134,0.649453199992422,2020.0,13672.0,4096,GA
135,0.6541784000000916,2020.0,13773.0,4096,GA
136,0.6585172999912174,2020.0,13874.0,4096,GA
137,0.6628918999922462,2020.0,13975.0,4096,GA
138,0.6674437000037869,2020.0,14076.0,4096,GA
139,0.6720152999914717,2020.0,14177.0,4096,GA
140,0.6763959999952931,2020.0,14278.0,4096,GA
141,0.680783199990401,2020.0,14379.0,4096,GA
142,0.6853061000001617,2020.0,14480.0,4096,GA
143,0.6897916000016266,2020.0,14581.0,4096,GA
144,0.6945330000016838,2020.0,14682.0,4096,GA
145,0.6989570000005187,2020.0,14783.0,4096,GA
146,0.7035757999983616,2020.0,14884.0,4096,GA
147,0.7079578999982914,2020.0,14985.0,4096,GA
148,0.7123611999995774,2020.0,15086.0,4096,GA
149,0.7168357999908039,2020.0,15187.0,4096,GA
150,0.7214413000037894,2020.0,15288.0,4096,GA
151,0.725857299999916,2020.0,15389.0,4096,GA
152,0.7302103999973042,2020.0,15490.0,4096,GA
153,0.7346858999953838,2020.0,15591.0,4096,GA
154,0.7390748999896459,2020.0,15692.0,4096,GA
155,0.7434633999946527,2020.0,15793.0,4096,GA
156,0.747950499993749,2020.0,15894.0,4096,GA
157,0.7523775000008754,2020.0,15995.0,4096,GA
158,0.7567877999972552,2020.0,16096.0,4096,GA
159,0.7611872999987099,2020.0,16197.0,4096,GA
160,0.7657270999916364,2020.0,16298.0,4096,GA
161,0.7701410000008764,2020.0,16399.0,4096,GA
162,0.774495499994373,2020.0,16500.0,4096,GA
163,0.7788960999896517,2020.0,16601.0,4096,GA
164,0.7834022000024561,2020.0,16702.0,4096,GA
165,0.7878544999985024,2020.0,16803.0,4096,GA
166,0.792351600000984,2020.0,16904.0,4096,GA
167,0.7968948999914574,2020.0,17005.0,4096,GA
168,0.8013962999975774,2020.0,17106.0,4096,GA
169,0.8058617999922717,2020.0,17207.0,4096,GA
170,0.8106822999980068,2020.0,17308.0,4096,GA
171,0.815358699997887,2020.0,17409.0,4096,GA
172,0.8197670999943512,2020.0,17510.0,4096,GA
173,0.8243062999972608,2020.0,17611.0,4096,GA
174,0.8288297999970382,2020.0,17712.0,4096,GA
175,0.8332105000008596,2020.0,17813.0,4096,GA
176,0.8376557000010507,2020.0,17914.0,4096,GA
177,0.8421967000031145,2020.0,18015.0,4096,GA
178,0.8467566000035731,2020.0,18116.0,4096,GA
179,0.8512016000022413,2020.0,18217.0,4096,GA
180,0.8556475999939721,2020.0,18318.0,4096,GA
181,0.860107499989681,2020.0,18419.0,4096,GA
182,0.8645128999924054,2020.0,18520.0,4096,GA
183,0.8689801000000443,2020.0,18621.0,4096,GA
184,0.8733815000014147,2020.0,18722.0,4096,GA
185,0.8778474999999162,2020.0,18823.0,4096,GA
186,0.8823024000012083,2020.0,18924.0,4096,GA
187,0.8867338999989443,2020.0,19025.0,4096,GA
188,0.8911880999949062,2020.0,19126.0,4096,GA
189,0.8955357999948319,2020.0,19227.0,4096,GA
190,0.8999413999990793,2025.0,19329.0,4096,GA
191,0.9043079999973997,2025.0,19430.0,4096,GA
192,0.908691299991915,2025.0,19531.0,4096,GA
193,0.913139999989653,2025.0,19632.0,4096,GA
194,0.9175555999972858,2025.0,19733.0,4096,GA
195,0.9220724999904633,2025.0,19834.0,4096,GA
196,0.9264769000001252,2025.0,19935.0,4096,GA
197,0.931009299994912,2025.0,20036.0,4096,GA
198,0.9354236999934074,2025.0,20137.0,4096,GA
199,0.940013799990993,2025.0,20238.0,4096,GA
200,0.9444782999926247,2025.0,20339.0,4096,GA
201,0.948965199990198,2025.0,20440.0,4096,GA
202,0.9534242999943672,2025.0,20541.0,4096,GA
203,0.9578996999916853,2025.0,20642.0,4096,GA
204,0.962324299995089,2025.0,20743.0,4096,GA
205,0.9668136999971466,2025.0,20844.0,4096,GA
206,0.9713171999901533,2025.0,20945.0,4096,GA
207,0.9757435999927111,2025.0,21046.0,4096,GA
208,0.9808266000036383,2025.0,21147.0,4096,GA
209,0.9852709999977378,2025.0,21248.0,4096,GA
210,0.9898611999960849,2025.0,21349.0,4096,GA
211,0.9942627999989782,2025.0,21450.0,4096,GA
212,0.9985965999949258,2025.0,21551.0,4096,GA
213,1.0030259999912232,2025.0,21652.0,4096,GA
214,1.0073815999930957,2025.0,21753.0,4096,GA
215,1.0119547999929637,2025.0,21854.0,4096,GA
216,1.0164023999968776,2025.0,21955.0,4096,GA
217,1.0208066999912262,2025.0,22056.0,4096,GA
218,1.0252681999991182,2025.0,22157.0,4096,GA
219,1.0297826000023633,2025.0,22258.0,4096,GA
220,1.0349093999975594,2025.0,22359.0,4096,GA
221,1.0394187999918358,2025.0,22460.0,4096,GA
222,1.0439077999908477,2025.0,22561.0,4096,GA
223,1.0493956999998773,2025.0,22662.0,4096,GA
224,1.0542920000007143,2025.0,22763.0,4096,GA
225,1.0587180000002263,2025.0,22864.0,4096,GA
226,1.0632092000014381,2025.0,22965.0,4096,GA
227,1.0677184999949532,2025.0,23066.0,4096,GA
228,1.0723644999961834,2025.0,23167.0,4096,GA
229,1.0767713999957778,2025.0,23268.0,4096,GA
230,1.0812576000025729,2025.0,23369.0,4096,GA
231,1.0856442999938736,2025.0,23470.0,4096,GA
232,1.0900135999982012,2025.0,23571.0,4096,GA
233,1.0945738000009442,2025.0,23672.0,4096,GA
234,1.0990268000023207,2025.0,23773.0,4096,GA
235,1.1037260000011884,2025.0,23874.0,4096,GA
236,1.1082143999956315,2025.0,23975.0,4096,GA
237,1.11265129999083,2025.0,24076.0,4096,GA
238,1.1172131999919657,2025.0,24177.0,4096,GA
239,1.121626299995114,2025.0,24278.0,4096,GA
240,1.1261009000008926,2025.0,24379.0,4096,GA
241,1.130542400002014,2025.0,24480.0,4096,GA
242,1.136196999999811,2025.0,24581.0,4096,GA
243,1.1413849999953527,2025.0,24682.0,4096,GA
244,1.145943499999703,2025.0,24783.0,4096,GA
245,1.1505401999893365,2025.0,24884.0,4096,GA
246,1.155318899996928,2025.0,24985.0,4096,GA
247,1.1598747999960324,2025.0,25086.0,4096,GA
248,1.1643390999961412,2025.0,25187.0,4096,GA
249,1.1695999999938067,2025.0,25288.0,4096,GA
250,1.1740973999985727,2025.0,25389.0,4096,GA
251,1.1786261999950511,2025.0,25490.0,4096,GA
252,1.1831690999970306,2025.0,25591.0,4096,GA
253,1.187666400001035,2025.0,25692.0,4096,GA
254,1.192038599998341,2025.0,25793.0,4096,GA
255,1.1965417000028538,2025.0,25894.0,4096,GA
256,1.2008139999961713,2025.0,25995.0,4096,GA
257,1.2068671000015456,2025.0,26096.0,4096,GA
258,1.2112781000032555,2025.0,26197.0,4096,GA
259,1.2156760999932885,2025.0,26298.0,4096,GA
260,1.2203071999974782,2025.0,26399.0,4096,GA
261,1.2248042999999598,2025.0,26500.0,4096,GA
262,1.2293058999930508,2025.0,26601.0,4096,GA
263,1.2338331999926595,2025.0,26702.0,4096,GA
264,1.238492699994822,2025.0,26803.0,4096,GA
265,1.242930799999158,2025.0,26904.0,4096,GA
266,1.2473508999974001,2025.0,27005.0,4096,GA
267,1.2516975999897113,2025.0,27106.0,4096,GA
268,1.256083000000217,2025.0,27207.0,4096,GA
269,1.2605302000010852,2025.0,27308.0,4096,GA
270,1.2650092999974731,2025.0,27409.0,4096,GA
271,1.2694104999973206,2025.0,27510.0,4096,GA
272,1.2738525000022491,2025.0,27611.0,4096,GA
273,1.2783008999977028,2025.0,27712.0,4096,GA
274,1.2829044999962207,2025.0,27813.0,4096,GA
275,1.2873738999915076,2025.0,27914.0,4096,GA
276,1.291849799992633,2025.0,28015.0,4096,GA
277,1.296265199998743,2025.0,28116.0,4096,GA
278,1.3006454999995185,2025.0,28217.0,4096,GA
279,1.30513529999007,2025.0,28318.0,4096,GA
280,1.3095013999991352,2025.0,28419.0,4096,GA
281,1.316331199996057,2025.0,28520.0,4096,GA
282,1.3219046000012895,2025.0,28621.0,4096,GA
283,1.3263936000003014,2025.0,28722.0,4096,GA
284,1.3309987999964505,2025.0,28823.0,4096,GA
285,1.3353428999980679,2025.0,28924.0,4096,GA
286,1.33979119999276,2025.0,29025.0,4096,GA
287,1.3443505999894114,2025.0,29126.0,4096,GA
288,1.3488041999953566,2025.0,29227.0,4096,GA
289,1.3532870999915758,2025.0,29328.0,4096,GA
290,1.3577493999910075,2025.0,29429.0,4096,GA
291,1.3621469999925466,2025.0,29530.0,4096,GA
292,1.3666185999900335,2025.0,29631.0,4096,GA
293,1.371028399997158,2025.0,29732.0,4096,GA
294,1.3755619000003207,2025.0,29833.0,4096,GA
295,1.379963699990185,2025.0,29934.0,4096,GA
296,1.3844117999979062,2025.0,30035.0,4096,GA
297,1.3888517000013962,2025.0,30136.0,4096,GA
298,1.3934237999928882,2025.0,30237.0,4096,GA
299,1.3978685999900335,2025.0,30338.0,4096,GA
300,1.4022376999928383,2025.0,30439.0,4096,GA
301,1.4067406999965897,2025.0,30540.0,4096,GA
302,1.411222099995939,2025.0,30641.0,4096,GA
303,1.4157259999919916,2025.0,30742.0,4096,GA
304,1.4201819000008982,2025.0,30843.0,4096,GA
305,1.424752199993236,2025.0,30944.0,4096,GA
306,1.4292348000017228,2025.0,31045.0,4096,GA
307,1.4336274999950547,2025.0,31146.0,4096,GA
308,1.4381518000009237,2025.0,31247.0,4096,GA
309,1.4429638000001432,2025.0,31348.0,4096,GA
310,1.447368799999822,2025.0,31449.0,4096,GA
311,1.4521403999970062,2025.0,31550.0,4096,GA
312,1.45762129999639,2025.0,31651.0,4096,GA
313,1.4621340000012424,2025.0,31752.0,4096,GA
314,1.4666444999893429,2025.0,31853.0,4096,GA
315,1.4711692999990191,2025.0,31954.0,4096,GA
316,1.47561599999608,2025.0,32055.0,4096,GA
317,1.480092899990268,2025.0,32156.0,4096,GA
318,1.4845832999999402,2025.0,32257.0,4096,GA
319,1.4890197999920929,2025.0,32358.0,4096,GA
320,1.4934496999921976,2025.0,32459.0,4096,GA
321,1.4979528999974718,2025.0,32560.0,4096,GA
322,1.5026295999996364,2025.0,32661.0,4096,GA
323,1.5071975000028033,2025.0,32762.0,4096,GA
324,1.5117601999954786,2025.0,32863.0,4096,GA
325,1.5163266000017757,2025.0,32964.0,4096,GA
326,1.5207981999992626,2025.0,33065.0,4096,GA
327,1.5253185000037774,2025.0,33166.0,4096,GA
328,1.529827899998054,2025.0,33267.0,4096,GA
329,1.5344564999977592,2025.0,33368.0,4096,GA
330,1.5389074999984587,2025.0,33469.0,4096,GA
331,1.543416200001957,2025.0,33570.0,4096,GA
332,1.5480130999931134,2025.0,33671.0,4096,GA
333,1.5529020999965724,2025.0,33772.0,4096,GA
334,1.5573780999984592,2025.0,33873.0,4096,GA
335,1.561850099998992,2025.0,33974.0,4096,GA
336,1.5664452999917557,2025.0,34075.0,4096,GA
337,1.5708756999956677,2025.0,34176.0,4096,GA
338,1.5753277999901911,2025.0,34277.0,4096,GA
339,1.5800985999958357,2025.0,34378.0,4096,GA
340,1.5856641999998828,2025.0,34479.0,4096,GA
341,1.5906095999962417,2025.0,34580.0,4096,GA
342,1.5954340000025695,2025.0,34681.0,4096,GA
343,1.6003843999933451,2025.0,34782.0,4096,GA
344,1.6054568999970797,2025.0,34883.0,4096,GA
